
INFO: CA_fragment_classifier_base: loaded 27 pdb fragments

PAC_SS_SCORE	20217	1.50396	ALA	ALA	R	other	1.50396	0.127953	0.954717	11.2906	524.41	229.41	0.00161479	0.0750014	0.0328103	
PAC_SS_SCORE	20218	0.448735	ALA	ALA	S	beta	0.448735	0.327198	0.0561728	87.2906	1156.41	1516.41	0.00463868	0.0614523	0.0805829	
PAC_SS_SCORE	20219	1.19642	ALA	ALA	T	beta	1.19642	0.340256	0.559489	33.2906	919.41	738.41	0.00219624	0.0606551	0.0487142	
PAC_SS_SCORE	20220	0.229053	ALA	ALA	U	beta	0.229053	0.186246	0.183081	77.2906	946.41	949.41	0.00577831	0.0707543	0.0709786	
PAC_SS_SCORE	20221	1.10385	ALA	ALA	V	beta	1.10385	0.481361	0.48515	36.2906	793.41	790.41	0.00240926	0.0526727	0.0524736	
PAC_SS_SCORE	20222	-0.298916	ALA	ALA	W	beta	-0.298916	-0.0337116	-0.100448	172.291	1550.41	1657.41	0.00979703	0.0881616	0.094246	
PAC_SS_SCORE	20223	0.16173	ALA	ALA	X	alpha	0.16173	-0.18639	0.436359	189.291	3145.41	1687.41	0.00618072	0.102704	0.0550973	
PAC_SS_SCORE	20224	-0.660003	ALA	ALA	Y	alpha	-0.660003	-0.164003	-0.32634	585.291	4181.41	4918.41	0.0140577	0.10043	0.118132	
PAC_SS_SCORE	20225	0.22376	ALA	ALA	Z	other	0.22376	0.247589	0.131941	88.2906	1011.41	1135.41	0.00580898	0.0665445	0.0747029	
PAC_SS_SCORE	20226	3.13441	ALA	ALA	a	cis	3.13441	-0.0627725	2.67282	0.290628	83.4096	5.40956	0.000316244	0.0907612	0.00588636	
PAC_SS_SCORE	20300	-0.32086	ALA	VAL	A	alpha	-0.32086	-0.391036	0.15832	1229.25	18091.4	8930.92	0.00856309	0.126027	0.0622138	
PAC_SS_SCORE	20301	-0.465147	ALA	VAL	B	beta	-0.465147	0.370087	-0.664608	166.249	989.41	2380.92	0.00989221	0.0588724	0.141671	
PAC_SS_SCORE	20302	2.34394	ALA	VAL	C	other	2.34394	0.529153	2.36166	2.24851	189.41	25.9154	0.000596105	0.0502146	0.00687048	
PAC_SS_SCORE	20303	-0.466259	ALA	VAL	D	beta	-0.466259	0.545198	-0.906419	180.249	899.41	3283.92	0.00990322	0.0494154	0.180425	
PAC_SS_SCORE	20304	5.04777	ALA	VAL	E	other	5.04777	-0.149557	3.0306	0.248509	616.41	21.9154	3.99083e-05	0.0989898	0.00351942	
PAC_SS_SCORE	20305	0.505185	ALA	VAL	F	other	0.505185	0.471603	-0.11014	63.2485	897.41	1372.92	0.00374873	0.0531893	0.0813724	
PAC_SS_SCORE	20306	0.672543	ALA	VAL	G	other	0.672543	0.636111	0.282955	30.2485	430.41	523.915	0.00317104	0.045121	0.0549235	
PAC_SS_SCORE	20307	1.48693	ALA	VAL	H	other	1.48693	0.126579	1.18926	15.2485	815.41	240.915	0.00140449	0.0751045	0.0221899	
PAC_SS_SCORE	20308	1.28669	ALA	VAL	I	beta	1.28669	0.590024	0.516925	29.2485	805.41	740.915	0.00171586	0.0472492	0.0434656	
PAC_SS_SCORE	20309	0.250618	ALA	VAL	J	other	0.250618	0.135941	0.0454889	48.2485	742.41	694.915	0.00483549	0.0744046	0.0696448	
PAC_SS_SCORE	20310	0.425889	ALA	VAL	K	beta	0.425889	0.540931	-0.223136	54.2485	663.41	1217.92	0.00405809	0.0496267	0.0911068	
PAC_SS_SCORE	20311	0.728744	ALA	VAL	L	beta	0.728744	0.290146	0.293278	48.2485	1026.41	874.915	0.00299773	0.063772	0.0543595	
PAC_SS_SCORE	20312	1.02232	ALA	VAL	M	other	1.02232	0.872488	-0.140433	41.2485	657.41	1547.92	0.00223509	0.0356223	0.0838751	
PAC_SS_SCORE	20313	-0.0633503	ALA	VAL	N	beta	-0.0633503	0.127365	-0.0188113	132.249	1499.41	1483.92	0.00661904	0.0750455	0.07427	
PAC_SS_SCORE	20314	0.841074	ALA	VAL	O	beta	0.841074	0.250212	0.472407	34.2485	848.41	580.915	0.00267922	0.0663701	0.0454444	
PAC_SS_SCORE	20315	0.678901	ALA	VAL	P	beta	0.678901	0.133798	0.492571	55.2485	1307.41	780.915	0.00315094	0.0745643	0.0445372	
PAC_SS_SCORE	20316	-0.989911	ALA	VAL	Q	beta	-0.989911	-0.0467624	-0.691853	333.249	1780.41	2901.92	0.0167184	0.0893197	0.145583	
PAC_SS_SCORE	20317	3.54942	ALA	VAL	R	other	3.54942	0.127953	1.89096	1.24851	524.41	76.9154	0.000178563	0.0750014	0.0110005	
PAC_SS_SCORE	20318	0.0496481	ALA	VAL	S	beta	0.0496481	0.327198	-0.38611	111.249	1156.41	2017.92	0.00591181	0.0614523	0.107233	
PAC_SS_SCORE	20319	-0.184455	ALA	VAL	T	beta	-0.184455	0.340256	-0.599915	113.249	919.41	2012.92	0.0074712	0.0606551	0.132796	
PAC_SS_SCORE	20320	0.543698	ALA	VAL	U	beta	0.543698	0.186246	0.185429	48.2485	946.41	809.915	0.0036071	0.0707543	0.0605499	
PAC_SS_SCORE	20321	-0.0486579	ALA	VAL	V	beta	-0.0486579	0.481361	-0.455268	98.2485	793.41	1730.92	0.00652251	0.0526727	0.114912	
PAC_SS_SCORE	20322	-0.370463	ALA	VAL	W	beta	-0.370463	-0.0337116	-0.194462	158.249	1550.41	1556.92	0.00899855	0.0881616	0.0885315	
PAC_SS_SCORE	20323	-0.0659793	ALA	VAL	X	alpha	-0.0659793	-0.18639	0.0969688	203.249	3145.41	2025.92	0.00663647	0.102704	0.0661502	
PAC_SS_SCORE	20324	0.516977	ALA	VAL	Y	alpha	0.516977	-0.164003	0.821214	154.249	4181.41	1334.92	0.00370478	0.10043	0.0320623	
PAC_SS_SCORE	20325	0.449353	ALA	VAL	Z	other	0.449353	0.247589	0.136015	60.2485	1011.41	966.915	0.00396398	0.0665445	0.063617	
PAC_SS_SCORE	20326	3.13441	ALA	VAL	a	cis	3.13441	-0.0627725	2.61205	0.248509	83.4096	4.91544	0.000270413	0.0907612	0.00534868	
PAC_SS_SCORE	20400	-0.361994	ALA	PHE	A	alpha	-0.361994	-0.391036	0.0562196	714.139	18091.4	5514.63	0.00497477	0.126027	0.0384155	
PAC_SS_SCORE	20401	0.00129253	ALA	PHE	B	beta	0.00129253	0.370087	-0.430724	58.1386	989.41	1050.63	0.00345939	0.0588724	0.0625149	
PAC_SS_SCORE	20402	1.14964	ALA	PHE	C	other	1.14964	0.529153	0.733295	4.13855	189.41	73.6255	0.00109718	0.0502146	0.019519	
PAC_SS_SCORE	20403	0.529206	ALA	PHE	D	beta	0.529206	0.545198	-0.314144	37.1386	899.41	1012.63	0.00204047	0.0494154	0.0556357	
PAC_SS_SCORE	20404	2.94152	ALA	PHE	E	other	2.94152	-0.149557	1.71311	1.13855	616.41	45.6255	0.000182842	0.0989898	0.00732704	
PAC_SS_SCORE	20405	0.597985	ALA	PHE	F	other	0.597985	0.471603	0.0963915	32.1386	897.41	622.625	0.00190485	0.0531893	0.0369029	
PAC_SS_SCORE	20406	1.28527	ALA	PHE	G	other	1.28527	0.636111	0.0584604	9.13855	430.41	365.625	0.00095802	0.045121	0.0383295	
PAC_SS_SCORE	20407	0.576097	ALA	PHE	H	other	0.576097	0.126579	0.212805	21.1386	815.41	356.625	0.001947	0.0751045	0.0328475	
PAC_SS_SCORE	20408	1.1266	ALA	PHE	I	beta	1.1266	0.590024	0.480013	19.1386	805.41	428.625	0.00112276	0.0472492	0.0251452	
PAC_SS_SCORE	20409	0.170706	ALA	PHE	J	other	0.170706	0.135941	0.071161	29.1386	742.41	377.625	0.00292028	0.0744046	0.0378458	
PAC_SS_SCORE	20410	1.18634	ALA	PHE	K	beta	1.18634	0.540931	0.0560507	14.1386	663.41	513.625	0.00105764	0.0496267	0.038422	
PAC_SS_SCORE	20411	1.23968	ALA	PHE	L	beta	1.23968	0.290146	0.322773	16.1386	1026.41	473.625	0.00100271	0.063772	0.0294269	
PAC_SS_SCORE	20412	1.15508	ALA	PHE	M	other	1.15508	0.872488	0.00445289	20.1386	657.41	746.625	0.00109122	0.0356223	0.0404565	
PAC_SS_SCORE	20413	0.0760717	ALA	PHE	N	beta	0.0760717	0.127365	0.111002	64.1386	1499.41	726.625	0.00321014	0.0750455	0.0363676	
PAC_SS_SCORE	20414	1.00929	ALA	PHE	O	beta	1.00929	0.250212	0.580762	16.1386	848.41	290.625	0.0012625	0.0663701	0.0227353	
PAC_SS_SCORE	20415	0.769387	ALA	PHE	P	beta	0.769387	0.133798	0.473842	28.1386	1307.41	443.625	0.0016048	0.0745643	0.0253009	
PAC_SS_SCORE	20416	-0.110841	ALA	PHE	Q	beta	-0.110841	-0.0467624	-0.228169	77.1386	1780.41	1017.63	0.00386989	0.0893197	0.0510523	
PAC_SS_SCORE	20417	2.42702	ALA	PHE	R	other	2.42702	0.127953	0.934299	2.13855	524.41	111.625	0.000305857	0.0750014	0.0159647	
PAC_SS_SCORE	20418	-0.231208	ALA	PHE	S	beta	-0.231208	0.327198	-0.439374	82.1386	1156.41	1186.63	0.00436489	0.0614523	0.063058	
PAC_SS_SCORE	20419	0.460217	ALA	PHE	T	beta	0.460217	0.340256	-0.00751812	33.1386	919.41	620.625	0.00218621	0.0606551	0.0409438	
PAC_SS_SCORE	20420	0.937808	ALA	PHE	U	beta	0.937808	0.186246	0.778182	18.1386	946.41	249.625	0.00135605	0.0707543	0.0186622	
PAC_SS_SCORE	20421	0.617486	ALA	PHE	V	beta	0.617486	0.481361	0.0256331	28.1386	793.41	596.625	0.00186806	0.0526727	0.0396087	
PAC_SS_SCORE	20422	-0.619124	ALA	PHE	W	beta	-0.619124	-0.0337116	-0.59342	113.139	1550.41	1293.63	0.00643344	0.0881616	0.07356	
PAC_SS_SCORE	20423	-0.551454	ALA	PHE	X	alpha	-0.551454	-0.18639	-0.356503	184.139	3145.41	1777.63	0.00601249	0.102704	0.058043	
PAC_SS_SCORE	20424	0.0286951	ALA	PHE	Y	alpha	0.0286951	-0.164003	0.248519	140.139	4181.41	1319.63	0.00336588	0.10043	0.0316951	
PAC_SS_SCORE	20425	-0.257928	ALA	PHE	Z	other	-0.257928	0.247589	-0.367135	68.1386	1011.41	891.625	0.00448309	0.0665445	0.0586634	
PAC_SS_SCORE	20426	3.13441	ALA	PHE	a	cis	3.13441	-0.0627725	2.65495	0.138555	83.4096	2.62548	0.000150767	0.0907612	0.00285689	
PAC_SS_SCORE	20500	1.91274	ALA	PRO	A	alpha	1.91274	-0.391036	2.01489	83.1569	18091.4	880.841	0.000579281	0.126027	0.00613604	
PAC_SS_SCORE	20501	0.815815	ALA	PRO	B	beta	0.815815	0.370087	0.571233	29.1569	989.41	436.841	0.00173491	0.0588724	0.0259931	
PAC_SS_SCORE	20502	2.54863	ALA	PRO	C	other	2.54863	0.529153	2.9773	1.15691	189.41	8.84078	0.000306709	0.0502146	0.00234379	
PAC_SS_SCORE	20503	0.895555	ALA	PRO	D	beta	0.895555	0.545198	0.719666	29.1569	899.41	407.841	0.00160194	0.0494154	0.0224076	
PAC_SS_SCORE	20504	1.37809	ALA	PRO	E	other	1.37809	-0.149557	1.4408	6.15691	616.41	67.8408	0.000988744	0.0989898	0.0108946	
PAC_SS_SCORE	20505	3.42375	ALA	PRO	F	other	3.42375	0.471603	2.92085	2.15691	897.41	41.8408	0.000127839	0.0531893	0.00247989	
PAC_SS_SCORE	20506	3.47641	ALA	PRO	G	other	3.47641	0.636111	3.00068	1.15691	430.41	21.8408	0.000121282	0.045121	0.00228963	
PAC_SS_SCORE	20507	1.65272	ALA	PRO	H	other	1.65272	0.126579	1.30978	8.15691	815.41	134.841	0.000751304	0.0751045	0.0124197	
PAC_SS_SCORE	20508	-0.828777	ALA	PRO	I	beta	-0.828777	0.590024	-1.17684	153.157	805.41	2544.84	0.00898492	0.0472492	0.149293	
PAC_SS_SCORE	20509	2.02682	ALA	PRO	J	other	2.02682	0.135941	2.20075	5.15691	742.41	50.8408	0.000516828	0.0744046	0.00509529	
PAC_SS_SCORE	20510	-0.647104	ALA	PRO	K	beta	-0.647104	0.540931	-0.868254	100.157	663.41	1465.84	0.00749229	0.0496267	0.109653	
PAC_SS_SCORE	20511	-0.174299	ALA	PRO	L	beta	-0.174299	0.290146	-1.13389	75.1569	1026.41	2301.84	0.00466958	0.063772	0.143016	
PAC_SS_SCORE	20512	2.85733	ALA	PRO	M	other	2.85733	0.872488	2.37697	4.15691	657.41	78.8408	0.000225246	0.0356223	0.00427206	
PAC_SS_SCORE	20513	-0.376071	ALA	PRO	N	beta	-0.376071	0.127365	-0.667201	114.157	1499.41	1791.84	0.00571356	0.0750455	0.0896817	
PAC_SS_SCORE	20514	-0.7779	ALA	PRO	O	beta	-0.7779	0.250212	-1.21812	109.157	848.41	1988.84	0.00853922	0.0663701	0.155585	
PAC_SS_SCORE	20515	-1.81446	ALA	PRO	P	beta	-1.81446	0.133798	-1.71903	422.157	1307.41	4501.84	0.0240765	0.0745643	0.256749	
PAC_SS_SCORE	20516	2.54157	ALA	PRO	Q	beta	2.54157	-0.0467624	2.17858	6.15691	1780.41	103.841	0.00030888	0.0893197	0.00520949	
PAC_SS_SCORE	20517	0.358874	ALA	PRO	R	other	0.358874	0.127953	0.15039	19.1569	524.41	276.841	0.00273983	0.0750014	0.0395939	
PAC_SS_SCORE	20518	1.80369	ALA	PRO	S	beta	1.80369	0.327198	1.53362	12.1569	1156.41	186.841	0.000646025	0.0614523	0.00992883	
PAC_SS_SCORE	20519	-0.286133	ALA	PRO	T	beta	-0.286133	0.340256	-0.563788	79.1569	919.41	1225.84	0.00522212	0.0606551	0.0808709	
PAC_SS_SCORE	20520	-1.46541	ALA	PRO	U	beta	-1.46541	0.186246	-1.62876	227.157	946.41	3137.84	0.0169824	0.0707543	0.234587	
PAC_SS_SCORE	20521	0.0871265	ALA	PRO	V	beta	0.0871265	0.481361	-0.664951	54.1569	793.41	1347.84	0.00359536	0.0526727	0.0894802	
PAC_SS_SCORE	20522	6.08598	ALA	PRO	W	beta	6.08598	-0.0337116	3.93358	0.156907	1550.41	15.8408	8.92224e-06	0.0881616	0.000900761	
PAC_SS_SCORE	20523	0.725475	ALA	PRO	X	alpha	0.725475	-0.18639	1.0548	58.1569	3145.41	490.841	0.00189894	0.102704	0.0160269	
PAC_SS_SCORE	20524	0.421418	ALA	PRO	Y	alpha	0.421418	-0.164003	0.827179	107.157	4181.41	837.841	0.00257372	0.10043	0.0201235	
PAC_SS_SCORE	20525	5.94011	ALA	PRO	Z	other	5.94011	0.247589	5.50622	0.156907	1011.41	2.84078	1.03235e-05	0.0665445	0.000186906	
PAC_SS_SCORE	20526	-3.10168	ALA	PRO	a	cis	-3.10168	-0.0627725	-3.00398	80.1569	83.4096	852.841	0.0872219	0.0907612	0.92801	
PAC_SS_SCORE	20600	-0.66594	ALA	MET	A	alpha	-0.66594	-0.391036	-0.282651	498.071	18091.4	3982.84	0.00346962	0.126027	0.0277449	
PAC_SS_SCORE	20601	0.261252	ALA	MET	B	beta	0.261252	0.370087	-0.0207293	23.0713	989.41	358.837	0.0013728	0.0588724	0.0213517	
PAC_SS_SCORE	20602	4.54648	ALA	MET	C	other	4.54648	0.529153	1.07824	0.0713064	189.41	26.8365	1.89041e-05	0.0502146	0.00711467	
PAC_SS_SCORE	20603	0.531398	ALA	MET	D	beta	0.531398	0.545198	0.0787115	19.0713	899.41	351.837	0.00104782	0.0494154	0.0193306	
PAC_SS_SCORE	20604	2.33812	ALA	MET	E	other	2.33812	-0.149557	1.65698	1.07131	616.41	24.8365	0.000172042	0.0989898	0.00398853	
PAC_SS_SCORE	20605	0.142926	ALA	MET	F	other	0.142926	0.471603	-0.164235	26.0713	897.41	415.837	0.00154524	0.0531893	0.0246465	
PAC_SS_SCORE	20606	0.429138	ALA	MET	G	other	0.429138	0.636111	0.0339474	11.0713	430.41	192.837	0.00116064	0.045121	0.0202156	
PAC_SS_SCORE	20607	0.874601	ALA	MET	H	other	0.874601	0.126579	0.664436	8.07131	815.41	116.837	0.00074342	0.0751045	0.0107614	
PAC_SS_SCORE	20608	1.10433	ALA	MET	I	beta	1.10433	0.590024	0.443309	10.0713	805.41	228.837	0.000590831	0.0472492	0.0134246	
PAC_SS_SCORE	20609	-0.0696962	ALA	MET	J	other	-0.0696962	0.135941	-0.000767512	19.0713	742.41	208.837	0.00191134	0.0744046	0.0209297	
PAC_SS_SCORE	20610	0.60055	ALA	MET	K	beta	0.60055	0.540931	0.132675	13.0713	663.41	244.837	0.000977806	0.0496267	0.0183151	
PAC_SS_SCORE	20611	0.643822	ALA	MET	L	beta	0.643822	0.290146	0.35154	15.0713	1026.41	236.837	0.000936397	0.063772	0.0147149	
PAC_SS_SCORE	20612	0.849304	ALA	MET	M	other	0.849304	0.872488	-0.109992	14.0713	657.41	430.837	0.000762466	0.0356223	0.0233452	
PAC_SS_SCORE	20613	0.312002	ALA	MET	N	beta	0.312002	0.127365	0.19788	26.0713	1499.41	342.837	0.00130487	0.0750455	0.017159	
PAC_SS_SCORE	20614	1.03791	ALA	MET	O	beta	1.03791	0.250212	0.465527	8.07131	848.41	167.837	0.000631409	0.0663701	0.0131297	
PAC_SS_SCORE	20615	0.871828	ALA	MET	P	beta	0.871828	0.133798	0.544019	13.0713	1307.41	212.837	0.000745483	0.0745643	0.0121385	
PAC_SS_SCORE	20616	-0.0689782	ALA	MET	Q	beta	-0.0689782	-0.0467624	0.0194629	38.0713	1780.41	408.837	0.00190996	0.0893197	0.0205105	
PAC_SS_SCORE	20617	0.566827	ALA	MET	R	other	0.566827	0.127953	0.782918	7.07131	524.41	66.8365	0.00101134	0.0750014	0.009559	
PAC_SS_SCORE	20618	0.214446	ALA	MET	S	beta	0.214446	0.327198	-0.155656	27.0713	1156.41	459.837	0.00143859	0.0614523	0.024436	
PAC_SS_SCORE	20619	0.202356	ALA	MET	T	beta	0.202356	0.340256	-0.0213088	22.0713	919.41	323.837	0.00145608	0.0606551	0.0213641	
PAC_SS_SCORE	20620	0.394533	ALA	MET	U	beta	0.394533	0.186246	0.372021	16.0713	946.41	192.837	0.0012015	0.0707543	0.0144166	
PAC_SS_SCORE	20621	0.799516	ALA	MET	V	beta	0.799516	0.481361	0.281059	12.0713	793.41	237.837	0.000801388	0.0526727	0.0157895	
PAC_SS_SCORE	20622	-0.194252	ALA	MET	W	beta	-0.194252	-0.0337116	-0.216821	38.0713	1550.41	456.837	0.00216486	0.0881616	0.0259773	
PAC_SS_SCORE	20623	-0.235184	ALA	MET	X	alpha	-0.235184	-0.18639	0.136394	69.0713	3145.41	558.837	0.00225532	0.102704	0.0182471	
PAC_SS_SCORE	20624	-0.338029	ALA	MET	Y	alpha	-0.338029	-0.164003	-0.0328703	104.071	4181.41	899.837	0.00249961	0.10043	0.0216125	
PAC_SS_SCORE	20625	0.808504	ALA	MET	Z	other	0.808504	0.247589	0.35969	12.0713	1011.41	221.837	0.000794217	0.0665445	0.0145955	
PAC_SS_SCORE	20626	3.13441	ALA	MET	a	cis	3.13441	-0.0627725	3.13441	0.0713064	83.4096	0.836546	7.75912e-05	0.0907612	0.000910278	
PAC_SS_SCORE	20700	-0.47459	ALA	ILE	A	alpha	-0.47459	-0.391036	-0.0383614	1150.2	18091.4	8723.34	0.00801242	0.126027	0.0607678	
PAC_SS_SCORE	20701	-0.301012	ALA	ILE	B	beta	-0.301012	0.370087	-0.569675	113.199	989.41	1737.34	0.00673565	0.0588724	0.103376	
PAC_SS_SCORE	20702	1.77105	ALA	ILE	C	other	1.77105	0.529153	2.48726	3.19939	189.41	18.3392	0.000848196	0.0502146	0.00486194	
PAC_SS_SCORE	20703	-0.230066	ALA	ILE	D	beta	-0.230066	0.545198	-0.833807	114.199	899.41	2450.34	0.00627435	0.0494154	0.134627	
PAC_SS_SCORE	20704	5.04777	ALA	ILE	E	other	5.04777	-0.149557	3.38481	0.199394	616.41	12.3392	3.20209e-05	0.0989898	0.00198157	
PAC_SS_SCORE	20705	0.476988	ALA	ILE	F	other	0.476988	0.471603	-0.0672635	52.1994	897.41	1055.34	0.00309385	0.0531893	0.0625497	
PAC_SS_SCORE	20706	0.761727	ALA	ILE	G	other	0.761727	0.636111	0.23201	22.1994	430.41	442.339	0.00232722	0.045121	0.0463717	
PAC_SS_SCORE	20707	1.41104	ALA	ILE	H	other	1.41104	0.126579	1.25314	13.1994	815.41	181.339	0.00121575	0.0751045	0.0167025	
PAC_SS_SCORE	20708	1.86215	ALA	ILE	I	beta	1.86215	0.590024	0.53928	13.1994	805.41	581.339	0.00077434	0.0472492	0.0341041	
PAC_SS_SCORE	20709	0.16438	ALA	ILE	J	other	0.16438	0.135941	-0.108413	42.1994	742.41	650.339	0.00422924	0.0744046	0.0651773	
PAC_SS_SCORE	20710	0.667059	ALA	ILE	K	beta	0.667059	0.540931	-0.20155	34.1994	663.41	956.339	0.0025583	0.0496267	0.0715394	
PAC_SS_SCORE	20711	1.11918	ALA	ILE	L	beta	1.11918	0.290146	0.242804	26.1994	1026.41	738.339	0.0016278	0.063772	0.0458738	
PAC_SS_SCORE	20712	1.37761	ALA	ILE	M	other	1.37761	0.872488	-0.212158	23.1994	657.41	1334.34	0.00125708	0.0356223	0.0723023	
PAC_SS_SCORE	20713	0.055721	ALA	ILE	N	beta	0.055721	0.127365	-0.00843088	94.1994	1499.41	1178.34	0.00471468	0.0750455	0.0589759	
PAC_SS_SCORE	20714	0.851324	ALA	ILE	O	beta	0.851324	0.250212	0.444406	27.1994	848.41	479.339	0.00212778	0.0663701	0.0374982	
PAC_SS_SCORE	20715	0.881502	ALA	ILE	P	beta	0.881502	0.133798	0.591883	36.1994	1307.41	567.339	0.00206453	0.0745643	0.0323565	
PAC_SS_SCORE	20716	-0.730064	ALA	ILE	Q	beta	-0.730064	-0.0467624	-0.679302	206.199	1780.41	2299.34	0.0103446	0.0893197	0.115353	
PAC_SS_SCORE	20717	5.16364	ALA	ILE	R	other	5.16364	0.127953	2.17748	0.199394	524.41	46.3392	2.85174e-05	0.0750014	0.00662746	
PAC_SS_SCORE	20718	0.460306	ALA	ILE	S	beta	0.460306	0.327198	0.0533308	59.1994	1156.41	1043.34	0.00314589	0.0614523	0.0554437	
PAC_SS_SCORE	20719	0.13226	ALA	ILE	T	beta	0.13226	0.340256	-0.324562	66.1994	919.41	1226.34	0.00436729	0.0606551	0.0809038	
PAC_SS_SCORE	20720	0.506013	ALA	ILE	U	beta	0.506013	0.186246	0.249786	40.1994	946.41	609.339	0.00300534	0.0707543	0.0455547	
PAC_SS_SCORE	20721	-0.102596	ALA	ILE	V	beta	-0.102596	0.481361	-0.462815	83.1994	793.41	1399.34	0.00552343	0.0526727	0.0928991	
PAC_SS_SCORE	20722	0.16675	ALA	ILE	W	beta	0.16675	-0.0337116	0.11979	74.1994	1550.41	912.339	0.00421923	0.0881616	0.0518787	
PAC_SS_SCORE	20723	-0.00999422	ALA	ILE	X	alpha	-0.00999422	-0.18639	0.0866711	154.199	3145.41	1642.34	0.00503492	0.102704	0.0536257	
PAC_SS_SCORE	20724	0.728182	ALA	ILE	Y	alpha	0.728182	-0.164003	0.710618	100.199	4181.41	1196.34	0.00240661	0.10043	0.028734	
PAC_SS_SCORE	20725	0.372562	ALA	ILE	Z	other	0.372562	0.247589	0.280654	52.1994	1011.41	671.339	0.0034344	0.0665445	0.04417	
PAC_SS_SCORE	20726	3.13441	ALA	ILE	a	cis	3.13441	-0.0627725	2.77849	0.199394	83.4096	3.33923	0.000216968	0.0907612	0.00363355	
PAC_SS_SCORE	20800	-0.762625	ALA	LEU	A	alpha	-0.762625	-0.391036	-0.30231	2421.31	18091.4	17926.7	0.0168672	0.126027	0.124879	
PAC_SS_SCORE	20801	0.348501	ALA	LEU	B	beta	0.348501	0.370087	-0.143583	93.3147	989.41	1790.69	0.00555246	0.0588724	0.106551	
PAC_SS_SCORE	20802	1.92832	ALA	LEU	C	other	1.92832	0.529153	2.09863	4.3147	189.41	42.692	0.00114388	0.0502146	0.0113181	
PAC_SS_SCORE	20803	0.14948	ALA	LEU	D	beta	0.14948	0.545198	-0.292922	123.315	899.41	2251.69	0.00677516	0.0494154	0.123713	
PAC_SS_SCORE	20804	2.69327	ALA	LEU	E	other	2.69327	-0.149557	2.24812	3.3147	616.41	60.692	0.000532311	0.0989898	0.00974658	
PAC_SS_SCORE	20805	0.106634	ALA	LEU	F	other	0.106634	0.471603	-0.0974602	119.315	897.41	1716.69	0.00707176	0.0531893	0.101748	
PAC_SS_SCORE	20806	0.725909	ALA	LEU	G	other	0.725909	0.636111	-0.0126933	36.3147	430.41	891.692	0.00380697	0.045121	0.0934786	
PAC_SS_SCORE	20807	1.06946	ALA	LEU	H	other	1.06946	0.126579	0.78584	29.3147	815.41	456.692	0.00270007	0.0751045	0.0420643	
